X_dataobs_,State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments
988,WI,116,415,no,yes,35,200.4,104,272.8,89,214.5,100,8.3,4,1,False,6
989,WV,30,510,no,no,0,162.3,96,244,122,180.1,89,9.1,4,2,False,6
990,NJ,111,510,no,no,0,176.9,128,102.8,56,213.7,84,10.5,2,4,True,3
991,KS,52,415,no,no,0,165.5,78,205.5,89,213.6,124,12.2,6,0,False,1
992,AL,72,415,no,no,0,217.8,93,189.7,113,182.6,91,10.4,5,4,False,5
993,NJ,135,510,no,yes,28,201.4,100,246.5,117,154.8,131,12.9,4,2,True,5
994,NC,86,510,no,no,0,190.5,115,179.6,130,258.5,89,10.1,5,3,False,1
995,ID,118,415,no,no,0,140.4,112,187.1,60,207.9,155,7.9,1,0,False,4
996,ID,82,408,no,no,0,101,93,155.6,104,304.4,93,13.3,2,0,False,1
997,IA,152,415,no,no,0,206.3,98,292.8,82,43.7,121,10.6,4,1,False,5
998,TN,108,408,no,yes,15,165.1,85,267,93,250.7,114,10.9,4,1,False,6
999,OH,98,408,no,no,0,165,129,202.6,113,172.3,94,12.5,7,1,True,5
1000,IL,130,415,no,no,0,155.9,95,256.1,97,262.9,103,11.7,3,3,False,1
1001,FL,136,408,yes,no,0,199.2,122,214.7,114,150.9,105,11.8,7,1,False,5
1002,MA,47,415,no,no,0,155.3,116,188.2,85,247,73,12.3,4,3,False,1
1003,KY,107,415,no,no,0,157.1,79,162.6,124,150,138,12.1,6,1,False,4
1004,MI,91,415,no,no,0,154.4,165,168.3,121,239.9,81,11.7,4,5,True,1
1005,NE,159,415,no,no,0,189.1,105,246.1,147,242,106,10.4,5,1,True,2
1006,VA,11,408,no,yes,24,131.5,98,230.2,111,283.7,87,10,3,2,False,1
1007,NY,167,415,no,no,0,166.4,85,243.2,135,229.2,95,9.9,5,1,False,2
1008,VT,99,408,no,yes,19,87.7,103,223,86,182.3,112,7.3,4,2,False,4
1009,KS,159,415,no,yes,19,184.1,78,194.5,71,225.6,101,16.9,3,0,False,2
1010,VA,114,415,yes,yes,31,174.5,104,224.2,92,116.3,91,12.3,10,2,False,5
1011,AL,71,415,no,no,0,103.3,103,138.5,79,164.8,98,9,2,2,False,4
1012,PA,122,415,no,no,0,35.1,62,180.8,89,251.6,58,12.7,2,1,False,4
1013,AL,100,408,no,yes,25,246.6,94,141.4,112,189.8,109,13,5,1,False,3
1014,NV,64,408,no,no,0,148.1,73,164.9,101,216,125,12.3,2,5,True,1
1015,TN,105,408,no,no,0,206.2,84,256.4,138,117.1,91,9,3,1,False,5
1016,ID,144,415,no,yes,33,251.6,87,197.6,118,209.2,97,12.2,3,2,False,0
1017,WY,106,415,yes,yes,26,270.3,111,215.2,90,254,133,14.4,7,1,True,0
1018,TX,19,510,no,yes,34,156.6,97,224.2,97,260.9,135,11.3,1,1,False,1
1019,MA,46,408,no,no,0,139.4,81,223.7,113,173.1,77,13.6,6,1,False,4
1020,IL,127,510,no,no,0,220.2,108,188.4,124,172.7,113,11.7,3,2,False,2
1021,LA,9,415,no,yes,39,214.1,108,169.2,115,189.7,117,10.1,3,1,False,3
1022,CO,157,415,no,no,0,196,74,213.4,96,196.8,81,7.9,6,1,False,2
1023,UT,105,415,no,no,0,106.4,71,240.1,83,147.7,114,5.3,4,6,True,4
1024,MI,105,415,no,yes,29,179.4,113,275.4,100,246.1,105,10,5,0,False,6
1025,NH,155,408,no,no,0,216.7,30,144.3,125,135.3,106,10.8,1,2,False,2
1026,ID,31,415,no,no,0,177.3,129,152.8,105,162.9,92,5.1,2,0,False,3
1027,WA,161,415,no,no,0,151.6,117,219.4,87,224.7,68,4,5,1,False,2
1028,MN,95,408,no,yes,32,262.2,123,165.2,82,194.3,57,10.6,5,0,False,3
1029,NY,122,415,no,no,0,173.6,110,91.7,84,211.7,103,9.7,7,3,False,3
1030,MD,37,415,yes,no,0,106.6,76,147.4,89,235.8,113,9.6,8,2,False,1
1031,HI,119,408,no,yes,24,217.2,94,138.7,52,139.3,85,11.3,4,0,False,5
1032,AL,16,408,no,no,0,209.5,89,172.8,85,94.1,102,8.8,4,1,False,5
1033,CT,99,408,no,no,0,95.4,105,207.2,101,136,117,5.6,5,1,False,4
1034,CO,76,408,no,yes,26,214.6,110,205.2,87,134.6,140,8.1,2,1,False,5
1035,NJ,129,415,no,no,0,168.4,117,217.1,129,81.6,100,11.8,7,1,False,5
1036,FL,116,408,no,no,0,146.4,123,176.6,113,212.6,102,7.8,5,1,False,4
1037,CA,60,415,yes,no,0,183,110,206.7,93,203.8,119,11.1,6,1,False,1
1038,KS,128,415,no,no,0,103.3,122,245.9,123,161.1,95,6.4,7,0,False,6
1039,TX,47,408,no,yes,28,112.2,70,154.8,106,166.7,105,10.6,2,0,False,4
1040,MN,40,510,yes,no,0,170.7,55,179.1,108,281.9,89,8.2,9,3,False,1
1041,OR,157,510,no,yes,30,194.3,107,243.2,108,322.2,114,7.1,5,1,False,1
1042,MS,66,408,no,yes,32,187.8,117,129.8,90,132.3,113,12,3,2,False,5
1043,VT,50,415,yes,yes,26,307.1,94,289.4,78,174.9,109,8,3,0,False,0
1044,UT,72,415,no,no,0,118.2,106,167.2,136,214.2,106,12.2,3,3,False,4
1045,KS,130,510,no,no,0,154,95,205.9,106,233.7,75,12.9,1,1,False,1
1046,NV,143,408,no,no,0,155.5,101,213.4,89,237.9,61,7.6,11,1,False,2
1047,DE,89,510,yes,no,0,125.6,108,213,90,181.7,108,5.4,5,1,False,4
1048,IN,108,415,no,no,0,199.3,104,224.2,92,140.1,57,15.2,2,0,False,5
1049,TX,32,408,no,no,0,157.9,88,180.8,132,132.5,102,12.8,3,1,False,5
1050,MA,166,415,no,no,0,203.4,81,167.7,110,132,124,9.2,5,2,False,2
1051,VT,109,408,no,no,0,222.2,113,218.5,122,266,88,10.9,5,1,False,0
1052,CA,72,408,no,yes,39,92.8,98,271.2,115,167.1,83,5.8,7,1,False,6
1053,IA,134,415,no,yes,32,216.8,78,102.2,111,174,83,8.6,2,0,False,3
1054,NH,13,415,no,no,0,193.2,89,194.4,90,186.5,104,9.7,2,4,False,5
1055,GA,90,415,no,no,0,113.2,108,189.3,63,271.8,124,14.1,4,3,False,1
1056,WI,111,415,no,yes,36,166.2,54,238.8,109,108.8,92,11.2,2,3,False,5
1057,CO,101,408,no,yes,23,262.2,101,157,80,129.1,100,7.3,14,1,False,5
1058,MI,67,510,no,yes,35,245.4,89,148.2,102,274,136,7.5,6,1,False,3
1059,MD,172,408,no,no,0,287.1,108,178.4,125,153.2,98,14.4,2,3,True,2
1060,IN,154,510,no,yes,32,192.3,82,165.3,134,205,74,9,1,2,False,2
1061,ME,69,510,no,no,0,194.2,122,242.1,81,215.8,80,9.7,3,2,False,6
1062,TN,130,415,no,yes,12,141.9,92,228.9,102,195.1,101,8.7,5,0,False,6
1063,FL,142,415,no,yes,26,220.5,94,239.5,126,254.3,109,5.9,9,2,False,0
1064,WA,29,415,no,no,0,157.4,122,145,75,281.8,92,9.3,2,1,False,1
1065,HI,87,408,no,yes,28,143.5,106,223.5,147,175.4,69,11.2,5,0,False,4
1066,NE,149,415,no,no,0,156,56,56,116,163.3,104,8.9,8,0,False,3
1067,TN,146,408,yes,no,0,160.1,63,208.4,112,177.6,98,9.2,3,2,False,2
1068,MD,88,415,yes,no,0,235.1,98,251.8,79,285.9,76,7.2,2,4,True,0
1069,NM,119,415,yes,yes,15,160,95,209.5,110,82.3,107,8.7,5,5,True,5
1070,VT,48,510,no,no,0,188.4,63,165.9,89,205.7,71,13.2,2,1,False,3
1071,MO,98,415,no,no,0,221.2,80,213.6,104,291.8,89,11.9,3,4,False,0
1072,FL,75,510,no,yes,26,118.5,86,213.9,118,132.6,99,13.4,3,2,False,4
1073,DC,180,415,no,yes,33,231.8,78,232.9,79,206.9,121,7.6,4,1,False,2
1074,VT,100,415,no,yes,25,215.9,90,257.9,92,180.2,157,11.6,4,1,False,6
1075,OH,119,415,no,yes,35,217.1,92,220.8,134,249.5,93,8,5,2,False,0
1076,MO,86,415,no,no,0,83.5,96,221.1,63,349.7,75,12.6,3,0,False,1
1077,LA,155,408,no,yes,39,183.3,106,205.1,101,263.7,90,5.1,7,1,False,2
1078,IL,78,415,yes,no,0,236.8,141,265.3,101,152.4,77,9.5,2,1,True,5
1079,IA,92,510,no,yes,25,134,112,206,111,180.6,118,9.7,4,0,False,4
1080,WA,13,510,no,yes,25,176.6,65,172.7,96,104.5,128,11.3,5,2,False,5
1081,NE,154,415,no,no,0,191.4,93,205.4,119,205.7,121,10.2,3,3,False,2
1082,CT,144,510,yes,yes,35,174.8,127,219.6,93,255.8,90,12.8,3,0,False,1
1083,WV,48,408,no,no,0,275.2,67,180.2,108,159,110,7.9,2,1,False,5
1084,ND,94,408,no,no,0,174,85,241.1,114,207.8,94,7.9,1,1,False,6
1085,UT,139,415,no,no,0,165,132,249.7,86,170.3,128,12.6,8,1,False,6
1086,MN,122,415,no,no,0,107.9,88,235.8,109,228.6,119,9.5,3,2,False,1
1087,NH,139,510,no,no,0,221.3,140,157.8,89,192.5,89,11.3,6,1,False,2
1088,LA,95,415,no,no,0,141.1,84,211.4,108,103.7,127,5.9,6,3,False,5
1089,ME,80,408,no,yes,31,166.4,92,238.3,74,150.7,84,10.7,4,4,False,6
1090,KS,131,415,no,yes,28,249.6,87,227.2,138,239.9,92,7.6,3,3,False,0
1091,KS,36,510,no,no,0,178.6,83,213.1,103,198,119,10.9,5,1,False,5
1092,NV,180,510,no,no,0,139,96,224.9,64,170.8,118,15.7,5,2,False,2
1093,MT,25,415,no,no,0,134.3,98,202.3,109,195.9,100,12.6,5,2,False,4
1094,MT,113,415,no,no,0,215.9,93,240.1,85,156.7,123,4.9,5,3,False,5
1095,ID,88,415,no,yes,31,181.6,91,213.2,120,207.8,104,11.4,4,1,False,1
1096,AK,120,415,no,no,0,178.4,97,168.3,113,120.5,93,9.3,9,1,False,5
1097,UT,74,415,no,no,0,106.4,84,140.2,104,90.9,81,11.4,3,1,False,4
1098,LA,162,510,no,yes,33,184.5,139,183.2,78,127.4,106,12.3,6,0,False,2
1099,KS,124,510,no,yes,37,161.2,109,204.2,79,231.5,87,8.9,4,1,False,1
1100,OR,177,408,no,no,0,84.9,77,257.5,109,210.5,66,7.5,5,2,False,6
1101,CO,105,408,no,no,0,270.9,98,226.2,110,178.8,60,8.8,5,0,True,0
1102,KS,24,510,no,no,0,243,91,183.9,77,184.3,109,15.3,6,0,True,5
1103,IA,86,408,no,no,0,126.3,115,168.8,112,154.6,95,9.8,7,2,False,4
1104,NE,91,510,no,no,0,159,109,255.1,142,82.4,73,10.1,4,0,False,5
1105,ID,56,510,no,no,0,150.9,79,161.8,87,167.7,115,11.7,5,3,False,4
1106,OH,147,415,yes,yes,24,219.9,118,208.5,116,352.5,111,8.1,4,3,False,1
1107,TX,64,415,no,no,0,168,116,192.4,94,166.5,98,10.1,3,2,False,5
1108,TN,108,510,no,yes,34,162.1,83,171.8,117,259.8,76,9.6,3,4,True,1
1109,OK,159,510,no,no,0,198.8,107,195.5,91,213.3,120,16.5,7,5,False,2
1110,ND,136,510,yes,no,0,256.8,90,230.1,104,143.6,82,9.1,10,3,False,5
1111,MT,116,415,no,yes,35,182.8,122,212.7,119,193.8,103,11,2,1,False,2
1112,NC,45,408,no,yes,38,196.8,92,254.2,108,261.8,85,7.7,2,1,False,1
1113,MN,122,415,no,no,0,140.1,120,231.4,128,188.1,127,11.2,5,2,False,6
1114,MN,138,415,no,no,0,194.3,83,189.9,97,232.2,102,9,3,5,False,2
1115,MA,132,415,no,no,0,117.6,66,214,108,239.5,94,8.8,5,1,False,1
1116,GA,58,510,no,no,0,243.1,105,231.4,108,180.9,120,7.8,4,2,False,0
1117,NV,81,415,no,no,0,145.4,132,129.3,91,186.4,109,5.2,4,1,False,3
1118,TX,87,415,no,no,0,169.1,105,169.9,102,244.9,106,9.9,10,3,False,1
1119,ME,116,510,no,no,0,229.3,93,184.5,111,168.2,91,8.8,3,2,False,5
1120,RI,85,415,yes,no,0,197.2,97,211.7,115,210.1,133,8.3,4,4,False,0
1121,NH,90,415,no,no,0,76.1,121,290.3,73,236.9,89,10.8,3,0,False,6
1122,TN,98,415,no,no,0,162.8,65,185,109,219.5,104,6,3,2,False,1
1123,UT,73,415,no,no,0,182.3,115,199.2,97,120.2,113,18,5,1,False,5
1124,RI,107,510,yes,no,0,194.4,83,247.8,84,245.4,93,11.2,7,2,False,0
1125,AK,76,415,no,yes,22,160.1,107,168.7,136,23.2,102,9.5,4,3,False,5
1126,NC,30,510,no,no,0,145,76,240.7,112,197.1,134,7.1,4,3,False,6
1127,MA,40,408,no,yes,31,224.7,69,134.5,81,120.3,104,7.5,5,1,True,5
1128,TN,72,408,no,no,0,147,79,162.3,103,162.9,80,10.5,4,1,False,4
1129,WY,95,415,no,yes,39,260.8,130,213.4,111,195.6,97,10.1,5,1,False,0
1130,IA,42,415,no,no,0,155.4,127,164.1,45,157.7,128,9,3,0,False,4
1131,IN,86,415,no,no,0,166.2,112,255.3,81,228.1,97,5.4,7,1,False,6
1132,NJ,131,415,no,no,0,211.8,115,260.5,102,144.2,96,10.8,7,0,False,5
1133,FL,55,510,no,yes,45,130.5,114,208.4,94,141.6,114,11,5,4,True,4
1134,MT,74,415,no,no,0,162.7,102,292,105,183.3,80,8.7,6,0,False,6
1135,ND,81,408,yes,yes,37,237.1,76,264.2,125,271.3,120,7.9,3,1,False,0
1136,MI,81,408,no,no,0,166.2,102,217.6,112,220.2,68,13.2,2,4,False,1
1137,MT,28,415,no,no,0,121.7,48,125.8,112,261.6,122,8.3,2,6,True,1
1138,AL,111,510,no,no,0,176.4,62,201,124,150.4,138,11.2,2,0,False,5
1139,NV,3,510,no,yes,27,67.4,116,244,78,281.1,93,11.4,2,2,False,1
1140,MI,51,415,no,no,0,229.7,129,336,104,192.8,128,9.6,1,1,True,6
1141,FL,68,415,no,yes,24,176,118,277.9,116,174.7,71,14.7,7,1,False,6
1142,NY,163,408,no,no,0,247.7,77,269.5,108,167.3,82,9.6,7,0,True,0
1143,MN,109,408,no,no,0,162.6,138,154,109,209.7,118,11.5,4,0,False,3
1144,RI,111,415,no,no,0,229.4,107,214.1,99,289.6,95,10.4,6,4,False,0
1145,UT,144,415,no,no,0,139.6,96,124.2,93,95.6,75,15,4,2,False,4
1146,OR,135,415,no,no,0,263.8,66,251.3,116,200.1,112,8.4,2,5,True,0
1147,SC,109,415,no,yes,46,217.5,123,233.7,84,163.9,99,9,3,4,False,5
1148,IL,107,415,no,yes,14,114.3,132,199.8,91,194.7,74,7.5,8,1,False,4
1149,OH,149,408,no,no,0,196.3,108,136.8,96,154.7,87,7.7,3,2,False,2
1150,MA,56,510,no,no,0,253.2,95,188,116,142,133,4.4,4,1,False,5
1151,OR,129,408,no,no,0,98,99,240.7,62,254.8,123,10.5,4,0,False,1
1152,WV,67,415,no,yes,30,129.6,107,233,104,297,93,14.5,5,1,False,1
1153,VT,120,415,no,no,0,221.3,106,267.6,98,111.5,80,9.3,7,0,False,5
1154,ID,166,415,no,no,0,220.7,106,177.8,118,206.1,102,12.4,9,1,False,2
1155,GA,76,408,no,no,0,203.6,61,161.7,127,175.9,97,8.4,3,0,False,3
1156,ME,79,415,no,no,0,213.6,110,234.9,121,229.6,157,8.8,3,2,False,0
1157,HI,98,415,no,yes,31,181.6,112,220.7,100,236.3,121,12.9,4,2,False,1
1158,AZ,141,510,no,yes,22,215.4,123,328.7,98,160.5,89,7.8,6,1,False,6
1159,UT,49,415,no,no,0,266.3,90,207.8,117,205,98,14,2,2,True,0
1160,IA,46,510,no,no,0,199.2,111,175.1,83,210.6,84,10.2,2,3,False,3
1161,CT,137,415,no,no,0,115,130,137.8,83,224,61,7.3,4,3,False,4
1162,WA,171,408,no,no,0,270.5,69,230,112,136,111,9.6,5,1,True,5
1163,VA,10,415,no,no,0,222.2,127,153.1,125,227.4,80,12.9,4,1,False,3
1164,CO,88,510,no,no,0,61.9,78,262.6,114,212.5,110,8.8,2,3,False,6
1165,LA,89,415,no,no,0,141.1,92,249.1,126,136,73,10.8,2,2,False,6
1166,TX,82,415,no,no,0,189.2,81,184.4,117,255.8,83,10.6,5,3,True,1
1167,SD,139,510,no,no,0,196,135,186,146,153,92,9.8,1,3,False,2
1168,VA,87,415,no,no,0,171.6,119,205,107,170.6,114,13.8,4,0,False,5
1169,NY,137,415,yes,no,0,174,123,161.3,115,260.7,98,11.4,3,2,False,1
1170,WA,45,510,no,no,0,78.6,106,187.3,110,184.2,111,7.4,5,1,True,4
1171,WI,90,415,no,no,0,200.9,92,164.3,91,249,98,8.9,7,1,False,3
1172,TN,103,415,no,no,0,141.3,123,253.6,87,215.8,96,6.4,2,1,False,6
1173,CT,100,415,no,no,0,235.8,130,176,69,63.6,122,7.3,1,2,False,5
1174,WA,110,510,no,no,0,185.1,100,165.1,88,111.6,104,6.3,4,3,False,5
1175,NH,124,415,no,no,0,254.3,113,78.9,104,153.2,69,11.8,2,2,False,3
1176,MT,10,510,no,no,0,183,103,214.8,77,206.4,73,8.7,6,2,False,1
1177,NE,89,415,no,yes,29,163.5,80,274.8,136,381.9,147,7.5,5,2,False,1
1178,WA,121,408,no,no,0,207.9,98,210.5,96,109.6,114,7.7,2,2,False,5
1179,WI,101,415,no,no,0,248.6,102,174.9,93,207.2,86,6.1,3,3,False,0
1180,AR,103,415,no,yes,31,185.4,105,197.6,126,147.1,110,14.5,4,2,False,5
1181,DE,2,415,yes,no,0,132.1,42,138.9,88,192.6,119,9.1,1,2,True,4
1182,TN,17,510,no,yes,31,153.1,115,185.9,59,224.3,102,10,1,6,True,1
1183,VA,130,408,no,no,0,211.2,119,231.1,120,220.9,80,6.3,9,2,False,0
1184,ID,193,415,no,no,0,96.8,92,142.6,103,210.1,115,10.9,5,2,True,2
1185,TN,114,510,no,no,0,172,145,276.4,101,193.7,100,10.1,9,1,False,6
1186,AZ,137,415,no,no,0,141.1,91,147.2,100,254.7,75,8,7,2,False,1
1187,MT,185,408,no,yes,29,151.1,121,244.7,88,154.4,91,13.8,2,2,False,2
1188,OK,101,408,no,no,0,209.6,107,228.8,96,172.4,85,7.6,2,3,False,5
1189,ID,95,415,no,yes,32,247,109,125.6,91,226.5,90,10.5,4,3,False,3
1190,NV,7,408,no,yes,30,221.4,114,165.8,116,247,105,10.8,12,1,False,3
1191,KS,126,408,no,no,0,321.3,99,167.9,93,193.6,106,8,4,1,True,0
1192,WY,71,415,no,no,0,243.7,124,60,90,189,129,11.3,2,0,False,3
1193,MS,124,415,no,no,0,251.5,85,214.2,98,186.1,71,11.1,6,3,False,0
1194,WY,97,510,yes,no,0,236.9,107,157.6,105,241,120,7.3,2,0,True,3
1195,TX,28,415,no,no,0,159.7,79,216.7,131,206.7,116,9.3,3,2,False,1
1196,WA,90,415,yes,no,0,148.2,96,220.4,111,134.2,97,9.2,1,4,True,5
1197,HI,190,408,no,no,0,150.9,86,268.6,129,179.9,73,14.7,1,1,False,6
1198,IL,31,415,no,yes,28,210.5,101,250.5,86,241.6,125,11.5,2,1,False,0
1199,AK,52,415,no,yes,24,170.9,71,201.4,80,159,124,4.1,5,2,False,5
1200,MD,73,510,no,no,0,254.7,80,90.2,79,153.4,60,10.6,8,0,False,3
1201,MA,111,415,no,no,0,284.4,89,157,113,242.8,91,8.4,8,0,True,0
1202,SD,98,415,no,no,0,0,0,159.6,130,167.1,88,6.8,1,4,True,4
1203,PA,106,408,yes,no,0,133.7,45,187.8,107,181.9,89,10.7,2,1,True,4
1204,NC,111,408,no,no,0,224.9,117,191.9,127,229.9,97,10.3,3,0,False,0
1205,VT,59,408,no,no,0,151.8,98,209.9,92,266.9,86,11.9,5,1,False,1
1206,KY,71,510,no,yes,22,141.4,107,163,105,220,99,5.6,3,2,False,1
1207,WA,55,408,no,no,0,285.7,124,230.9,106,230.7,140,14.8,7,0,True,0
1208,LA,13,415,no,no,0,58.4,121,262.2,64,159,115,11.9,5,1,False,4
1209,WA,136,415,no,yes,16,90.4,105,201.3,109,227.1,115,13.1,4,0,False,4
1210,ME,123,408,no,no,0,114.4,91,216.6,123,250.6,102,11,3,0,False,1
1211,WI,105,408,no,no,0,147.7,103,222.7,78,163.5,102,12.8,3,2,False,6
1212,TX,50,408,no,yes,31,302.7,93,240.5,119,193.9,103,13.6,14,3,False,0
1213,IA,118,415,no,no,0,136.1,120,204.2,103,228.2,90,11.3,4,1,False,1
1214,AZ,97,408,no,no,0,169.7,84,165.9,86,191.9,83,12.8,6,3,False,3
1215,VT,73,415,no,no,0,217.8,91,220.6,97,277.3,89,10.3,6,1,True,0
1216,HI,35,415,no,no,0,124.2,102,123.9,115,135.7,100,13.1,8,2,False,4
1217,WY,64,415,no,no,0,206.2,76,232.4,76,251.6,96,13.6,2,1,False,0
1218,WV,63,510,no,no,0,132.9,122,67,62,160.4,121,9.9,2,3,False,3
1219,OK,117,415,no,yes,31,104.9,115,237.6,125,263.4,104,7.7,6,3,False,1
1220,CT,115,415,no,no,0,245,97,250.7,75,270.2,124,13.7,8,1,True,0
1221,UT,162,408,no,no,0,184.5,118,224,95,180.5,82,11.6,3,1,False,2
1222,NY,89,415,no,no,0,89.5,66,179.3,104,225.1,116,12.3,1,3,False,4
1223,VA,94,415,yes,no,0,235.6,131,194.8,107,170.6,93,8.6,4,1,False,5
1224,SD,86,415,no,no,0,223.9,75,155.7,109,150.2,143,7.3,9,1,False,5
1225,PA,96,510,no,no,0,179.5,125,162.3,139,264.5,133,6.6,2,1,False,1
1226,ND,190,415,no,no,0,169.4,102,253.5,113,197.1,93,8.9,5,1,False,2
1227,CT,80,408,no,no,0,118.1,90,144.3,77,225.1,86,8.2,6,1,False,4
1228,SC,108,415,no,no,0,112,105,193.7,110,208.9,93,4.1,4,4,True,4
1229,MI,97,408,no,yes,32,168.4,129,225.9,97,191.8,95,8.5,7,0,False,6
1230,VT,84,415,no,yes,42,214.3,112,188.2,107,333.5,117,11.3,10,0,False,1
1231,OH,65,415,no,no,0,245.7,139,241.9,113,285.3,117,4.2,5,4,True,0
1232,IL,58,415,yes,yes,43,142.8,96,272.3,100,193.4,105,8.9,4,1,False,6
1233,MO,36,415,no,no,0,202.4,115,230.7,115,202,127,10.2,2,3,False,0
1234,WI,54,415,no,no,0,116.8,119,123.1,123,217.5,101,12,2,1,False,4
1235,NJ,45,510,no,no,0,155.7,110,260.3,103,192.2,98,11,1,1,False,6
1236,GA,125,415,no,yes,39,236.1,107,289.2,110,175.4,107,9.1,4,2,False,6
1237,VT,72,415,no,yes,21,138.1,113,260.1,83,135.4,118,8.2,2,2,False,6
1238,CT,141,408,no,no,0,51.9,108,162,83,223.5,115,10.1,3,3,False,4
1239,AZ,113,510,no,no,0,81.3,116,220.6,124,235.7,113,8.9,3,0,False,4
1240,SD,20,415,no,yes,35,171.5,98,153.1,127,165.6,125,7.1,3,0,False,3
1241,CT,212,415,no,no,0,126,96,144.3,80,302.8,102,7.6,3,1,False,2
1242,IN,99,415,yes,no,0,197.2,127,156,92,204.1,99,9.9,6,4,False,3
1243,OH,94,510,no,no,0,194.1,62,227.2,54,190.4,115,15.3,4,1,False,6
1244,NY,40,510,no,no,0,115.7,105,127.8,113,107.5,91,9.3,6,1,False,4
1245,NE,86,510,no,yes,29,157.2,118,196.3,136,226.7,109,8.4,5,3,False,1
1246,OK,101,415,no,no,0,269.7,85,207.6,86,214.2,107,4.5,15,3,True,0
1247,NC,170,415,no,no,0,246.4,107,228.1,124,166.4,95,9.1,8,0,False,2
1248,HI,105,510,no,no,0,227.4,121,268.5,89,143.3,82,13,4,1,False,5
1249,MD,140,415,yes,yes,27,188.9,124,160.9,102,197.7,100,11.5,5,4,False,2
1250,VT,101,510,no,no,0,0,0,192.1,119,168.8,95,7.2,4,1,False,4
1251,TX,98,408,no,yes,19,110.5,87,227.8,97,243.6,84,11,4,1,False,1
1252,AZ,104,408,no,no,0,167.6,116,219.2,112,215.9,94,11.7,2,4,False,1
1253,VA,115,415,no,no,0,132,90,197.5,75,175.8,114,0,0,3,False,4
1254,WI,112,408,no,no,0,167.8,88,247.9,81,155.1,108,11.9,4,0,False,6
1255,NE,70,415,no,no,0,213.4,86,204.7,77,256.6,101,5.7,4,1,False,0
1256,KY,126,510,no,no,0,175.4,120,98.3,71,201.9,93,10.6,1,0,False,3
1257,MT,125,510,no,no,0,143.2,80,88.1,94,233.2,135,8.8,7,4,True,3
1258,MO,86,415,no,no,0,125.5,139,269.8,93,235.8,110,8.9,8,1,False,6
1259,MS,73,415,no,yes,31,82.3,105,256.1,91,229.6,98,11.8,2,6,True,6
1260,NM,232,408,no,no,0,165.6,104,195.9,115,118.3,77,11.8,3,1,False,2
1261,NJ,1,415,no,yes,30,183.1,95,232.6,110,248.3,110,8.4,2,0,False,1
1262,NH,133,408,no,no,0,162.1,91,212.1,94,260.4,78,12.2,5,1,False,1
1263,NC,103,510,no,no,0,166.6,84,192.4,91,167.9,115,7.7,6,1,False,5
1264,MT,131,415,no,yes,24,135.9,60,233.2,78,210.6,121,9.4,4,1,False,6
1265,SD,95,408,no,yes,20,165.7,78,215.6,94,243.3,91,9.8,6,0,False,1
1266,LA,99,510,no,no,0,142.3,89,204.5,95,203.1,114,9.1,1,0,False,4
1267,NV,27,510,no,no,0,177.6,121,296.8,92,192.9,106,7.6,3,3,False,6
1268,AK,141,408,no,no,0,83.2,74,190.6,104,150.5,79,10.7,7,1,False,4
1269,OH,29,415,yes,yes,37,235,101,183.3,79,139.8,106,5.7,7,2,False,5
1270,MI,81,415,yes,no,0,149.4,68,171.9,98,214.5,97,17.9,3,3,True,1
1271,MN,37,415,no,yes,20,264.7,81,216.5,110,210.7,102,10.4,7,0,False,0
1272,WY,107,510,no,yes,31,160.3,45,221.5,70,261.6,109,5.6,1,1,False,1
1273,WY,127,415,yes,yes,28,95.9,117,159.5,131,152.8,132,10.4,3,1,False,4
1274,WA,78,408,no,no,0,140.7,77,195.2,114,252.9,107,11.7,5,0,False,1
1275,NM,55,510,no,no,0,119.7,148,231.8,96,222.3,113,4.6,2,2,False,1
1276,VA,86,415,no,yes,30,99.9,84,263.5,125,254.7,90,9.8,7,2,False,1
1277,RI,176,415,no,no,0,250.9,108,171.4,100,148.6,85,9.6,6,2,False,2
1278,AL,96,415,yes,no,0,200.6,117,289.5,120,98.3,95,11.2,5,2,False,5
1279,WV,11,510,no,yes,38,209.8,130,196.6,84,233,79,7,7,1,False,0
1280,WV,48,415,no,yes,34,198,70,273.7,121,217.9,71,7.6,4,1,False,6
1281,NJ,127,510,no,no,0,239.8,107,128.9,121,249.9,110,11.3,5,1,False,3
1282,TN,63,415,no,no,0,164.5,75,147.9,118,252.7,97,11.2,2,0,False,1
1283,MI,79,510,no,no,0,220.9,107,192.2,97,161,74,12.2,2,1,False,5
1284,UT,47,408,no,yes,37,112.8,150,243.9,97,178.7,112,13.2,6,2,False,6
1285,IL,89,415,yes,yes,19,112.6,114,261.7,132,123.5,116,11.1,2,0,True,6
1286,MI,83,510,no,yes,26,226.4,117,234.7,97,133.6,82,10.8,7,1,False,5
1287,WI,126,415,yes,yes,34,244.9,118,219.6,105,210.8,136,9.7,6,4,False,0
1288,ND,60,510,no,no,0,203.2,99,235.8,131,224.9,112,15.1,6,2,False,0
1289,VT,122,415,no,no,0,136.7,115,243.1,137,188.9,110,8.6,4,0,False,6
1290,WA,136,408,no,no,0,152.6,97,208.9,85,119.1,99,5,10,1,False,5
1291,NC,172,408,no,yes,47,274.9,102,186.6,118,245,123,8.8,2,1,False,0
