State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Scored Labels,Scored Probabilities
AZ,124,415,no,no,0,253.5,104,117.9,123,248.5,104,14,2,0,False,False,0.000419684947701171
NV,64,415,no,no,0,97.2,80,186.2,90,189,92,10.4,6,2,False,False,0.000146459162351675
NH,119,408,no,no,0,138.3,89,170.5,78,263.9,98,13.5,6,3,False,False,0.000629581394605339
GA,108,415,no,yes,15,196.8,79,173.5,99,274.7,108,14.6,5,1,False,False,0.000261661334661767
KY,131,415,no,no,0,210.1,97,177.3,96,130.2,136,13.3,1,0,True,True,0.937764883041382
MD,139,415,no,no,0,181.6,119,335.7,118,149.8,64,8.3,6,4,False,False,0.000377100543119013
AR,45,408,no,no,0,126.8,83,157.8,100,158.3,97,11,4,3,False,False,0.00019712136418093
LA,75,510,yes,no,0,153.2,78,210.8,99,153.5,100,7.8,3,1,False,False,0.000654966977890581
CO,37,408,no,no,0,199.5,107,207.5,110,83.9,123,8.1,4,2,False,False,6.03751286689658E-05
MN,79,510,no,no,0,121.3,112,282.8,107,123.1,83,7.4,4,1,False,False,0.00104422471486032
NE,149,415,no,no,0,156,56,56,116,163.3,104,8.9,8,0,False,False,0.000558740459382534
ND,87,415,yes,yes,40,221.6,79,157.1,74,222.4,124,11.5,3,1,False,False,0.00193465652409941
MA,50,510,no,no,0,160.1,64,208.7,123,199.7,84,7.6,12,5,True,True,0.999817132949829
MI,126,415,no,no,0,175.6,91,151.1,100,201.5,100,9.9,2,1,False,False,0.000768702477216721
VA,143,510,no,no,0,110.1,113,169,59,166.7,94,9.2,2,1,False,False,0.0277021434158087
MN,51,510,no,no,0,259.9,114,176.2,94,77.2,112,15.3,1,1,False,False,0.00259480276145041
NH,152,510,no,no,0,228.1,93,136.4,106,197.3,107,9,2,1,False,False,0.000184966338565573
NM,148,408,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2,False,False,0.00241123582236469
TN,129,408,no,no,0,101.4,145,249.1,116,157.6,107,7.1,6,1,False,False,0.00134780223015696
TX,112,415,no,no,0,214.8,112,209.7,104,164.4,97,9.4,5,3,False,False,0.00585505040362477
MT,138,415,no,no,0,133.9,87,166.4,110,193.5,139,15.4,3,1,False,False,0.002593346638605
DC,148,415,no,yes,38,209.2,110,116.6,73,109.6,105,16.5,4,2,False,False,0.0181923266500235
AZ,69,415,no,yes,31,194.9,63,191.6,90,153,129,13.2,2,2,False,False,0.000268630858045071
SC,49,415,yes,no,0,237.8,92,208.9,119,167.8,86,15.6,6,2,True,True,0.999996662139893
WY,97,510,yes,no,0,236.9,107,157.6,105,241,120,7.3,2,0,True,True,0.999830901622772
NH,115,510,no,no,0,109.7,148,223.8,87,240.3,96,15.4,8,3,False,False,0.000527117284946144
AZ,127,415,no,no,0,145,106,230.3,99,164.9,103,12.7,3,1,False,False,0.00389265851117671
NM,41,415,no,no,0,232.1,74,327.1,88,226.5,119,10.9,2,3,True,True,0.999557316303253
OK,78,415,no,no,0,290.5,119,158.4,75,255.6,101,8.6,6,2,True,True,0.998606085777283
SC,142,510,no,no,0,204.2,98,188.9,85,231.2,136,6.5,6,1,False,False,0.000851457007229328
WI,122,415,no,yes,21,196,104,194.7,73,150.8,92,9.6,4,0,False,False,0.00237209862098098
WA,60,415,no,yes,31,223.6,83,235.6,77,153,119,4.7,8,4,False,False,0.00417074002325535
NH,82,408,no,no,0,156,94,295.6,118,196.9,84,14.3,3,0,False,False,0.000563787471037358
WV,35,408,no,no,0,179.8,82,176.1,78,132.6,85,12,5,1,False,False,0.00031518391915597
CO,63,408,yes,yes,21,151.5,99,147.8,89,210.4,114,10,4,1,False,False,7.28205195628107E-05
ID,89,415,no,yes,15,274,83,192.2,97,125.9,141,11.9,2,0,False,False,0.000193093641428277
OH,52,408,no,yes,31,142.1,77,193,97,253.4,88,11,4,1,False,False,0.000275465514278039
KY,45,415,no,yes,22,196.6,84,313.2,92,163.3,108,11.9,3,0,False,False,0.000380609853891656
IN,116,415,no,no,0,271,114,209.9,71,193.5,109,13.7,2,5,True,True,0.999076783657074
NV,138,408,no,no,0,180.5,82,242.4,103,244.4,89,10.3,7,2,False,False,0.00104346056468785
WA,97,408,no,no,0,276.1,82,201.1,106,231.3,73,8.9,4,0,True,True,0.99985682964325
AR,90,408,no,no,0,235,77,267.3,94,222.1,119,5.3,4,3,True,True,0.997130274772644
ID,137,510,no,no,0,203.1,97,132,76,250.9,94,9.2,4,4,False,False,0.0092608742415905
VA,164,415,no,no,0,123.3,78,170,85,165.9,78,12.7,2,1,False,False,0.0123202577233315
SC,161,510,no,no,0,297.9,141,238.1,107,240.5,93,8.9,5,1,True,True,0.999997794628143
OH,86,408,no,yes,26,141.3,120,134.6,98,195.9,94,13.3,5,1,False,False,0.00102761399466544
NV,42,415,no,no,0,303.9,106,232.2,54,147.1,76,5.8,3,1,True,True,0.999855518341064
AR,80,415,no,no,0,124.3,100,173,107,253.2,62,7.9,9,1,False,False,0.00046200817450881
MS,132,510,no,no,0,126.8,83,243.2,97,223.4,106,7.1,5,3,False,False,0.000344623229466379
CO,86,415,no,no,0,217.8,93,214.7,95,228.7,70,11.3,7,0,False,False,0.000450315332273021
DE,90,415,no,no,0,272.2,75,122.9,96,252.6,100,9.2,2,0,False,False,0.00105358613654971
HI,98,415,no,yes,31,181.6,112,220.7,100,236.3,121,12.9,4,2,False,False,0.000167783291544765
AL,116,408,no,no,0,133.8,88,177.1,103,185.2,106,12.4,4,2,False,False,0.000337245932314545
CO,43,415,no,no,0,184.8,114,130.6,131,175,69,8,9,0,False,False,7.31627878849395E-05
IL,130,415,no,no,0,155.9,95,256.1,97,262.9,103,11.7,3,3,False,False,0.00206760596483946
VA,115,415,no,no,0,132,90,197.5,75,175.8,114,0,0,3,False,False,0.000474205939099193
NV,130,510,no,no,0,154.2,119,110.2,98,227.4,117,9.2,5,2,False,False,0.000606339366640896
DC,165,510,no,no,0,195.2,84,229.5,116,185.3,147,11.9,3,0,False,False,0.000565420195925981
OR,177,408,no,no,0,84.9,77,257.5,109,210.5,66,7.5,5,2,False,False,0.000237879197811708
WV,121,510,no,no,0,177.2,142,123.5,88,213.2,51,8.4,6,1,False,False,0.0024688458070159
WV,7,510,no,no,0,170.2,83,137.2,123,188,67,11.1,7,2,False,False,9.8986471130047E-05
AL,167,510,no,no,0,207.6,88,132.4,63,255.2,98,14.1,5,0,False,False,5.98754595557693E-05
NY,122,415,no,no,0,173.6,110,91.7,84,211.7,103,9.7,7,3,False,False,0.000306679343339056
CA,136,510,no,no,0,132.4,110,254.1,81,176.5,100,13,6,2,False,False,0.00424629868939519
ME,69,510,no,no,0,194.2,122,242.1,81,215.8,80,9.7,3,2,False,False,0.000727395701687783
NC,122,510,no,yes,30,230.1,108,287.6,76,177.1,85,6.9,3,2,False,False,0.00205206125974655
DE,127,510,no,no,0,241.7,115,141.5,96,170.7,94,4.5,5,2,False,False,7.36550136934966E-05
KY,98,415,no,yes,36,168,81,163.2,125,172.7,120,8,2,6,True,True,0.999313414096832
OH,94,510,no,no,0,194.1,62,227.2,54,190.4,115,15.3,4,1,False,False,0.00107156799640507
OH,84,408,no,no,0,159.5,125,247.1,90,187.9,82,7.2,4,2,False,False,0.0013162688119337
AL,98,510,no,no,0,171.9,77,235.3,90,140.3,125,14.6,4,2,False,False,0.000122066936455667
UT,162,408,no,no,0,184.5,118,224,95,180.5,82,11.6,3,1,False,False,0.00261934963054955
PA,83,415,no,no,0,228.4,113,163.3,103,248,114,7.8,6,1,False,False,8.24534799903631E-05
MA,69,510,no,no,0,195.1,91,261.5,57,203.8,90,11.4,5,0,False,False,0.000966975407209247
HI,169,408,no,no,0,240.7,119,141.1,102,120.6,56,7.7,2,2,False,False,0.010428523644805
ID,159,510,no,yes,36,288.2,120,227.1,105,198.2,113,13.3,7,1,False,False,0.0167631935328245
TX,28,415,no,no,0,159.7,79,216.7,131,206.7,116,9.3,3,2,False,False,0.00411765510216355
ME,174,415,no,no,0,190.3,98,252.7,70,220.6,97,7.2,9,2,False,False,0.00186261546332389
GA,18,415,no,no,0,156,88,213.8,127,244.9,113,11.4,9,1,False,False,0.000466745987068862
OH,29,415,yes,yes,37,235,101,183.3,79,139.8,106,5.7,7,2,False,False,2.77848666883074E-05
OR,135,408,yes,no,0,174.8,112,218,125,180.1,102,12.7,6,3,False,False,9.85606602625921E-05
NY,104,415,no,no,0,156.2,93,193,54,222.7,94,13.1,5,1,False,False,0.000809942022897303
OH,69,415,no,no,0,244.8,76,77.2,100,222.8,102,10,3,0,False,False,6.29820715403184E-05
ME,90,415,no,no,0,104,104,170.9,106,158.8,99,8.7,5,4,True,True,0.999947309494019
CA,151,415,yes,no,0,218,57,114.4,88,269.2,95,12.4,1,0,True,True,0.999978244304657
NJ,120,415,no,no,0,146,58,208.7,103,215.5,91,11.9,2,0,False,False,0.00144654873292893
MD,63,415,no,yes,25,230.3,82,165.6,96,227.7,125,9,2,1,False,False,6.55539988656528E-05
AK,97,415,no,yes,24,176.1,109,159.4,81,269.1,94,12.1,9,0,False,False,0.000221711074118502
IN,108,510,no,no,0,293,88,160.6,101,143.9,87,10,6,2,False,False,0.0485645420849323
DE,97,510,no,no,0,225.1,90,279.5,127,233.8,103,8.8,4,0,True,True,0.998635470867157
NV,134,415,no,no,0,199.7,107,205.8,86,198.8,125,8.3,5,0,False,False,0.000745732861105353
RI,60,415,no,no,0,221,94,308.2,72,233.2,94,10.1,5,1,True,True,0.997770667076111
RI,145,408,no,yes,43,257.7,97,162.1,95,286.9,86,11.1,4,2,False,False,0.000517904642038047
UT,91,415,no,yes,34,175.3,96,262.3,122,143.9,76,5.6,11,1,False,False,0.000256594561506063
NM,87,415,no,no,0,168.2,92,224.7,100,169.5,99,12.9,3,1,False,False,0.000744616438169032
DE,122,510,no,no,0,157.1,134,184.9,122,197.2,59,8.5,5,4,True,True,0.999860823154449
IN,99,415,yes,no,0,197.2,127,156,92,204.1,99,9.9,6,4,False,False,0.000487981917103752
WV,116,415,no,no,0,255.5,93,224.4,122,317.3,85,12.7,4,1,True,True,0.999983072280884
KY,131,408,no,yes,29,239.7,102,212.8,109,187.7,77,10.5,2,1,False,False,0.000536336214281619
MN,116,510,no,no,0,201.8,82,231.5,95,226.1,130,16.5,5,0,False,False,0.000710168271325529
WY,99,408,no,yes,28,200.7,88,264.2,116,172.7,102,9.1,5,1,False,False,0.00075921684037894
NE,73,415,no,no,0,198.3,94,279.3,101,146.2,87,14.8,8,3,False,False,0.000368891312973574
NY,99,415,no,no,0,182.6,83,154.5,111,196,57,12.1,5,0,False,False,0.00039337418274954
NH,50,408,no,no,0,154.7,102,298,108,210.2,95,11.1,3,0,False,False,0.000440227013314143
MO,86,415,no,no,0,125.5,139,269.8,93,235.8,110,8.9,8,1,False,False,0.000760527153033763
MO,90,408,yes,no,0,207.1,87,208.5,87,146,95,4.4,5,2,False,False,6.70744266244583E-05
TN,98,415,no,no,0,190.5,106,164.2,92,110.8,88,11.4,5,2,False,False,0.000227322496357374
MT,169,415,no,no,0,100.8,112,230,69,193.6,95,9.5,2,0,False,False,0.00100251543335617
IN,119,510,no,no,0,154.5,129,193.6,87,180.9,145,13.4,3,2,False,False,0.00140370009467006
MN,115,415,no,no,0,200.2,92,244.9,107,190.9,96,8.8,3,1,False,False,0.0013596173375845
AR,173,408,no,no,0,154.6,81,147.3,100,132.9,99,6.9,5,0,False,False,0.00038647188921459
NV,141,415,no,no,0,192.4,111,156.9,87,175.8,82,11,6,0,False,False,0.000922833278309554
MI,61,408,no,no,0,208.4,102,326.1,96,201.9,73,10.1,8,1,True,True,0.98922061920166
WA,166,510,no,no,0,156.8,100,171.5,93,149.1,97,11.2,10,1,True,True,0.968984246253967
DE,2,415,yes,no,0,132.1,42,138.9,88,192.6,119,9.1,1,2,True,True,0.999754369258881
WV,51,408,no,no,0,169.3,111,139.5,69,197,87,12,3,0,False,False,0.00016121388762258
CO,137,415,no,no,0,127,107,323.2,75,143.9,127,7.5,2,1,False,False,0.000212582643143833
MI,81,408,no,no,0,166.2,102,217.6,112,220.2,68,13.2,2,4,False,False,0.00309844850562513
WY,87,415,no,yes,22,263.8,65,103.4,115,208.1,109,8.5,3,3,False,False,0.000111205750727095
DC,138,415,no,no,0,149.7,99,160,97,256.5,161,9.5,5,1,False,False,0.00054139707935974
NY,114,408,no,no,0,139.8,152,215.9,76,96.9,111,7.9,10,2,False,False,0.000589421193581074
MD,137,510,no,no,0,111.8,106,281.9,89,233,93,11.5,4,4,True,True,0.995825171470642
ME,52,510,no,no,0,129.3,80,142.7,101,258.3,89,12.3,4,3,False,False,0.00181013974361122
AZ,82,415,no,yes,33,137.8,95,235.5,128,268.1,70,11,6,2,False,False,8.85090266820043E-05
NM,81,415,no,no,0,173.2,80,236.2,94,240.2,84,11.8,6,2,False,False,0.000280287204077467
UT,112,415,no,no,0,115.8,108,243.3,111,184.6,78,13.1,5,1,False,False,0.00122686941176653
NM,93,415,no,no,0,239.8,70,251.8,99,168.6,112,10.9,10,1,False,False,0.01293336879462
TX,201,415,no,yes,21,192,97,239.1,81,116.1,125,15.1,3,1,False,False,0.000211276885238476
VA,74,408,no,no,0,165.3,120,198.5,106,208.5,102,9.8,3,1,False,False,0.000895973236765713
NC,30,510,no,no,0,145,76,240.7,112,197.1,134,7.1,4,3,False,False,0.000271508150035515
CO,111,510,no,yes,24,205.5,114,219.3,99,215.9,95,14,4,1,False,False,0.000906699278857559
FL,116,510,no,no,0,192.1,98,312.9,135,130.2,94,7.9,2,3,False,False,0.000117528383270837
ME,167,510,no,yes,30,195.8,118,166.4,109,297.4,84,11.7,2,0,False,False,0.00527341058477759
WY,3,415,no,yes,23,205.5,102,209.5,83,182.3,99,6.4,4,0,False,False,0.000452964508440346
MI,102,408,no,no,0,167.1,80,222.9,94,179.9,103,11.6,3,5,False,False,0.00704645598307252
AL,71,415,no,no,0,103.3,103,138.5,79,164.8,98,9,2,2,False,False,0.000111620494863018
NY,204,415,no,no,0,174.3,85,254.1,95,176.4,96,5.9,3,6,False,False,0.00042932087671943
IL,142,415,no,no,0,84.8,95,136.7,63,250.5,148,14.2,6,2,False,False,0.000929218367673457
KS,170,415,no,yes,42,199.5,119,135,90,184.6,49,10.9,3,4,True,True,0.996868252754211
MN,65,510,no,yes,29,158.1,104,322.2,81,210,96,8.9,6,1,False,False,0.000681712524965405
SC,89,415,no,no,0,159.4,126,207,108,141.6,121,11.1,4,1,False,False,0.00284281582571566
NH,119,408,no,no,0,215.1,105,249.4,104,249.9,83,10.8,8,2,False,False,0.019324654713273
IN,87,510,no,no,0,234.8,85,140.9,91,204.3,93,9.5,5,1,False,False,6.48145360173658E-05
LA,133,510,no,no,0,172.2,81,214.9,123,184.3,90,11.1,6,3,False,False,0.00316844647750258
MA,65,408,no,no,0,158.3,71,168.3,119,139.9,119,6.6,6,2,False,False,0.00167101086117327
NH,145,415,no,no,0,170.5,101,206.5,112,194.3,106,9.8,1,3,False,False,0.00212274794466794
DC,149,415,no,yes,25,185.6,109,167.3,89,171.6,100,10.7,3,1,True,True,0.941356241703033
IL,110,408,no,no,0,74.5,117,200.8,98,192.2,101,9.8,7,3,False,False,0.000412690249504521
UT,144,415,no,no,0,139.6,96,124.2,93,95.6,75,15,4,2,False,False,0.000201250062673353
DE,79,415,no,yes,34,103.7,100,236.3,78,256.6,102,14.8,4,2,False,False,0.000224057032028213
MO,85,415,no,no,0,126.1,112,274.7,126,184.4,95,9.8,4,1,False,False,0.000678407901432365
OR,122,408,no,no,0,152,86,162.8,61,161.9,98,9.3,3,1,False,False,0.000527847732882947
OR,149,415,no,no,0,114.5,103,228.8,100,135.8,74,10.7,3,0,False,False,0.00108164141420275
NH,80,510,no,no,0,213.3,124,189.6,86,193.7,107,12.1,2,1,False,False,0.000861837062984705
IL,151,408,no,no,0,134.5,88,143.1,112,223.9,61,15.4,1,1,False,False,0.00030455319210887
NE,127,510,yes,no,0,180.9,114,209.5,118,249.9,105,7.4,4,2,False,False,0.000116983450425323
UT,76,415,no,no,0,212.5,124,215.5,110,128,94,5.2,9,3,False,False,0.00213317223824561
OH,83,415,no,no,0,337.4,120,227.4,116,153.9,114,15.8,7,0,True,True,0.999999701976776
MD,101,408,no,no,0,155.4,71,84,122,229.1,97,5.8,1,1,False,False,0.000290026073344052
MN,76,415,no,no,0,168.4,74,161,83,147.4,117,8,4,1,False,False,0.000921091064810753
AL,197,415,yes,no,0,127.3,80,222.3,115,173.9,95,13.7,5,5,True,True,0.999999821186066
GA,158,415,no,no,0,165.4,70,280.1,104,121.8,106,10.4,9,1,False,False,0.000556894694454968
ND,94,510,no,no,0,154.8,113,261.8,121,213,81,11.6,5,0,False,False,0.0014980542473495
CT,68,510,yes,no,0,197.7,99,188.8,106,254.6,80,19.2,4,3,True,True,0.999935269355774
TN,92,510,no,yes,25,79.8,99,313.6,120,135.5,104,9.3,8,2,False,False,0.000205610544071533
DC,86,408,no,no,0,178.3,94,264.4,74,284.6,109,15,2,0,False,False,0.0880926176905632
NY,40,408,no,no,0,242.5,82,232.9,97,154,86,9.6,7,0,False,False,0.00147125986404717
VT,122,415,no,no,0,136.7,115,243.1,137,188.9,110,8.6,4,0,False,False,0.000131949855131097
WI,74,408,no,no,0,177.4,136,240.3,104,237.3,133,12,3,0,False,False,0.000348458881489933
OK,33,415,yes,no,0,247.1,114,146.5,110,208.9,94,10.6,2,4,True,True,0.998734474182129
NE,105,415,no,yes,27,141.2,96,167.7,94,274.4,101,11.4,2,1,False,False,0.000714228430297226
KS,81,510,no,no,0,139.8,98,247.2,103,241,113,11.7,3,3,False,False,0.00104001653380692
ID,144,415,no,yes,33,251.6,87,197.6,118,209.2,97,12.2,3,2,False,False,0.000178534726728685
DC,63,408,no,no,0,83,64,177,106,245.7,89,13,3,0,False,False,0.00109346921090037
MN,117,408,no,no,0,161.6,104,196.3,119,294.8,111,13.8,2,1,False,False,0.000279487168882042
OH,93,415,no,yes,42,152.3,90,267.5,102,266.9,130,11.3,5,7,False,False,0.00167493720073253
ID,79,510,no,yes,21,264.3,79,202.8,118,173.4,92,6.3,3,4,False,False,0.000144594785524532
AL,32,510,no,no,0,230.9,87,187.4,90,154,53,6.3,2,0,False,False,0.00101955106947571
ME,176,415,no,no,0,223.2,76,214.4,131,154.4,80,10.1,2,3,False,False,0.000732843822333962
TX,110,415,no,no,0,149.2,128,112.8,101,156.3,111,12.2,4,1,False,False,0.000224490475375205
WA,118,408,no,no,0,297.2,113,188.8,114,188.9,100,12.4,6,1,True,True,0.999973356723785
VA,62,408,no,no,0,172.8,101,204.8,97,240.8,90,9.1,8,2,False,False,0.00184598320629448
DE,75,510,no,yes,28,200.6,96,164.1,111,169.6,153,2.5,5,1,False,False,6.93855181452818E-05
MD,160,415,no,no,0,256,111,187.4,61,119.1,81,11.5,4,3,False,False,0.000585659232456237
ME,113,415,no,no,0,215.5,129,218.7,117,207.1,91,6.6,9,4,False,False,0.00199073110707104
MD,47,415,yes,no,0,177.1,104,217.4,97,191.8,131,9.7,5,2,False,False,4.80321650684346E-05
CT,45,415,no,no,0,142.4,107,318.7,78,224.1,108,11.1,7,1,False,False,0.000388438871596009
ID,57,415,no,no,0,217.1,115,258.6,92,173.7,117,12.6,6,2,False,False,0.0136482371017337
KY,54,408,no,no,0,159.8,99,264,64,115.7,70,9.7,7,2,False,False,0.000109964283183217
OR,77,510,no,no,0,233.8,104,266.5,94,212.7,104,7.6,3,2,False,False,0.0159130115061998
MN,40,510,yes,no,0,170.7,55,179.1,108,281.9,89,8.2,9,3,False,False,5.99120976403356E-05
DE,57,510,no,no,0,165.1,91,240.8,56,277,100,9.5,3,2,False,False,9.20301245059818E-05
KS,129,415,no,no,0,220.2,117,261.1,102,165.9,132,10.8,1,2,False,False,0.00135131855495274
NE,21,510,no,no,0,225,110,244.2,111,221.2,93,10.7,4,0,False,False,0.0107313608750701
NE,95,510,no,no,0,88,81,145.9,109,237.7,90,9.8,2,2,False,False,0.000206683354917914
OH,137,408,no,no,0,144,90,181.6,100,128.1,93,12.3,2,0,False,False,0.000599738676100969
IN,115,408,no,no,0,146.7,128,106.2,74,197.7,104,11.1,4,2,False,False,0.00181928602978587
MI,147,415,no,no,0,130.6,83,208.1,144,204.6,72,15.6,3,3,False,False,0.00012201468780404
MT,48,415,no,yes,36,230.9,92,167.6,121,270,87,7.6,4,3,False,False,8.18069311208092E-05
ID,148,510,no,yes,14,93.6,137,193.8,72,144.9,84,17.5,5,1,False,False,0.000692498404532671
CO,55,408,no,yes,25,165.6,123,136.1,95,175.7,90,11,2,3,False,False,0.000135343972942792
MA,101,415,no,yes,21,238,88,209.6,84,233,95,10,5,2,False,False,0.00145060056820512
MN,42,408,no,yes,34,131.5,143,185.3,109,177.3,117,10.9,5,0,False,False,0.000640594749711454
MA,166,415,no,no,0,203.4,81,167.7,110,132,124,9.2,5,2,False,False,0.00652649439871311
MI,81,415,no,no,0,153.5,99,197.6,102,198.5,86,6.3,2,2,False,False,0.00044061616063118
AK,51,510,yes,yes,12,135.8,60,200.6,134,192.4,98,12.3,7,2,False,False,4.38357965322211E-05
OR,98,415,no,yes,38,213.7,61,253,104,207.7,73,10.7,5,2,False,False,0.000330645038047805
AK,127,408,no,no,0,182.3,124,169.9,110,184,116,9.3,3,1,False,False,0.00363854388706386
FL,120,415,no,yes,31,153.5,83,219.1,96,237.4,76,11.4,4,0,False,False,0.00110433530062437
GA,99,510,no,no,0,214.9,103,218.4,121,272.6,110,9.6,3,2,False,False,0.000277807615930215
AL,49,415,no,yes,28,214.4,78,235.2,100,206.2,107,8,13,3,False,False,0.000181180614163168
MN,81,415,no,no,0,198.4,93,210.9,108,193.3,71,10.4,6,2,False,False,0.000238343738601543
MS,118,415,no,yes,26,170.8,114,199.5,125,169.7,98,9.6,5,5,True,True,0.999605715274811
NV,77,415,no,no,0,239.2,114,150,115,160.8,81,10.3,2,5,False,False,0.00068283366272226
NJ,107,408,no,yes,36,96.3,83,179.6,91,166.3,121,10.3,2,1,False,False,0.00161038269288838
WI,87,510,no,yes,24,135.8,108,251.4,62,181.5,91,6.4,4,0,False,False,0.000318004371365532
WV,85,408,no,no,0,225,81,176.9,63,194.3,110,7.1,2,3,False,False,0.00651754019781947
FL,133,510,no,no,0,201.7,85,169.4,116,286.3,80,6,4,0,False,False,0.0002868621959351
WY,62,415,no,no,0,238.9,102,161.4,115,248.5,103,13.4,4,0,False,False,0.00012002852599835
UT,81,510,no,no,0,154.5,84,216.2,91,229.8,82,13.7,3,1,False,False,0.000333237228915095
ID,40,510,no,no,0,146.4,105,196.4,143,235.6,123,9.4,3,3,False,False,0.000213317063753493
IL,16,415,yes,no,0,110,91,147.3,75,190.5,73,6.4,7,0,False,False,0.000158412629389204
NY,131,415,no,no,0,264.2,118,180,89,223.9,104,10.7,1,2,False,False,0.00297032506205142
CT,90,415,no,no,0,175.9,111,285.2,115,150.8,122,13,7,1,False,False,0.000681270088534802
RI,125,408,no,no,0,113,108,169.2,107,156.6,61,9.2,5,2,True,True,0.961521863937378
MT,72,415,no,no,0,253,73,219.3,78,210.8,89,9.8,4,0,False,False,0.00690377550199628
AK,121,415,no,no,0,162.4,87,285.2,104,117.4,125,5.8,5,2,False,False,0.000946850399486721
HI,119,408,no,yes,24,217.2,94,138.7,52,139.3,85,11.3,4,0,False,False,0.000102237041573972
KY,89,408,no,no,0,192.1,83,163.6,88,169.7,138,6.1,3,0,False,False,0.000265868380665779
KS,128,415,no,no,0,103.3,122,245.9,123,161.1,95,6.4,7,0,False,False,0.000424998113885522
NY,181,415,yes,no,0,161.3,83,124.4,83,262,98,14.1,3,0,True,True,0.999894380569458
NM,105,415,no,no,0,193.7,108,183.2,124,293.7,72,10.8,5,1,False,False,0.000428261089837179
IL,127,510,no,no,0,220.2,108,188.4,124,172.7,113,11.7,3,2,False,False,0.00106773048173636
HI,148,510,yes,no,0,218.9,88,208,85,203.3,99,11.1,4,0,False,False,0.000148755178088322
LA,81,415,no,yes,43,102.4,102,225.3,104,182.3,97,7.1,5,2,False,False,0.000998630071990192
VT,103,510,no,no,0,246.5,47,195.5,84,200.5,96,11.7,4,1,False,False,0.00172628008294851
VT,120,415,no,no,0,149.2,98,193.6,88,248.9,119,11.1,5,1,False,False,0.00191609596367925
LA,150,415,no,no,0,136.6,112,209.4,81,161.1,78,12.2,2,4,True,True,0.999989092350006
NM,137,408,yes,no,0,312.4,110,231.1,73,120.1,78,10.6,2,1,True,True,0.999999761581421
NV,86,510,no,no,0,141.3,72,154.3,95,210.6,91,8.2,5,1,False,False,0.000284165231278166
OH,125,408,no,no,0,106.1,95,157.6,113,192.5,69,8.1,3,1,False,False,0.000207124365260825
WY,142,408,no,yes,34,219.5,85,144,120,258.2,84,7,3,1,False,False,0.000167234553373419
WI,114,415,no,yes,26,137.1,88,155.7,125,247.6,94,11.5,7,2,False,False,0.000522045243997127
NV,109,408,no,yes,39,270,58,235.5,108,194.3,57,7.8,6,1,True,True,0.994858741760254
CT,99,415,no,no,0,146.7,64,274,99,321.3,98,8.9,1,3,False,False,0.00529127893969417
CO,156,408,yes,no,0,277,119,238.3,106,94.4,96,8.3,3,1,False,False,0.0189168695360422
TX,140,415,no,no,0,93.2,109,197.6,116,219.8,94,10.5,2,1,False,False,0.000284606474451721
UT,83,408,yes,no,0,271.5,87,216.3,126,121.1,105,11.7,4,1,False,False,0.00932540651410818
CO,157,415,no,no,0,196,74,213.4,96,196.8,81,7.9,6,1,False,False,0.000670557783450931
AZ,106,408,no,no,0,273.8,120,149.3,104,193.9,127,11.2,3,0,False,False,0.000125048056361265
